inventory_id,snapshot_month,item_type,item_id,item_code,item_name,warehouse_id,warehouse_name,batch_number,quantity,unit_price,total_price,earliest_storage_date,max_storage_age,storage_reason,storage_note,consumption_path,created_date,status
INV0000127,2022-06,Material,M0106,PART-RES-SMD-0201,0201贴片电阻,WH002,电子材料仓,BN230501-001,2626,4166.2,10940441.2,2023-03-03,62,采购入库,PO-202305001,生产领用,2022-06-30,Active
INV0000128,2022-06,Material,M0107,PART-CAP-SMD-0201,0201贴片电容,WH002,电子材料仓,BN230501-001,4312,1229.23,5300439.76,2023-01-11,124,采购入库,PO-202305001,生产领用,2022-06-30,Active
INV0000129,2022-06,Material,M0108,PART-MCU-STM32H753,STM32H753双核芯片,WH002,电子材料仓,BN230501-001,2475,533.83,1321229.25,2023-01-25,104,采购入库,PO-202305001,生产领用,2022-06-30,Active
INV0000130,2022-06,Material,M0109,PART-PCB-FC-8L,8层飞控PCB板,WH002,电子材料仓,BN230501-001,4568,2474.22,11302236.96,2023-01-05,119,采购入库,PO-202305001,生产领用,2022-06-30,Active
INV0000131,2022-06,Material,M0110,PART-FPGA-ICE40,ICE40 FPGA,WH002,电子材料仓,BN230501-001,3512,1704.62,5986625.44,2023-02-25,70,采购入库,PO-202305001,生产领用,2022-06-30,Active
INV0000132,2022-06,Material,M0111,PART-CONN-GH-1.25-10P,GH1.25 10PIN连接器,WH002,电子材料仓,BN230501-001,3223,1097.58,3537500.34,2023-01-03,126,采购入库,PO-202305001,生产领用,2022-06-30,Active
INV0000133,2022-06,Material,M0112,RAW-ABS-PELLET,ABS塑料粒子,WH005,原材料仓,BN230501-001,3915,2031.54,7953479.1,2023-03-31,28,采购入库,PO-202305001,生产领用,2022-06-30,Active
INV0000134,2022-06,Material,M0113,RAW-CF-PLATE-3MM,3mm碳纤维板,WH005,原材料仓,BN230501-001,5076,4891.49,24829203.24,2023-04-16,28,采购入库,PO-202305001,生产领用,2022-06-30,Active
INV0000135,2022-06,Material,M0114,PART-SCREW-M2.5-8,M2.5x8螺钉,WH002,电子材料仓,BN230501-001,2101,2664.88,5598912.88,2023-02-01,85,采购入库,PO-202305001,生产领用,2022-06-30,Active
INV0000136,2022-06,Material,M0115,RAW-CF-TUBE-16MM,16mm碳纤维管,WH005,原材料仓,BN230501-001,8120,2706.57,21977348.4,2023-01-07,125,采购入库,PO-202305001,生产领用,2022-06-30,Active
INV0000137,2022-06,Material,M0116,PART-PCB-2L,2层PCB板,WH002,电子材料仓,BN230501-001,3599,4442.82,15989709.18,2023-04-10,30,采购入库,PO-202305001,生产领用,2022-06-30,Active
INV0000138,2022-06,Material,M0117,PART-MOSFET-DUAL,双路MOSFET,WH002,电子材料仓,BN230501-001,2477,4617.93,11438612.61,2023-02-09,68,采购入库,PO-202305001,生产领用,2022-06-30,Active
INV0000139,2022-06,Material,M0118,PART-MCU-STM32F103,STM32F103控制芯片,WH002,电子材料仓,BN230501-001,3512,2908.46,10214511.52,2023-04-11,20,采购入库,PO-202305001,生产领用,2022-06-30,Active
INV0000140,2022-06,Material,M0119,RAW-SI-WAFER-8IN,8英寸硅晶圆,WH005,原材料仓,BN230501-001,5597,1614.74,9037699.78,2023-01-14,120,采购入库,PO-202305001,生产领用,2022-06-30,Active
INV0000141,2022-06,Material,M0120,RAW-SI-WAFER-12IN,12英寸硅晶圆,WH005,原材料仓,BN230501-001,7064,606.24,4282479.36,2023-02-18,76,采购入库,PO-202305001,生产领用,2022-06-30,Active
INV0000142,2022-06,Material,M0121,RAW-NEODYMIUM,钕铁硼磁性材料,WH005,原材料仓,BN230501-001,9252,1247.73,11543997.96,2023-03-31,38,采购入库,PO-202305001,生产领用,2022-06-30,Active
INV0000143,2022-06,Material,M0122,RAW-COPPER-WIRE,铜漆包线,WH005,原材料仓,BN230501-001,7330,2571.76,18851000.8,2023-04-24,13,采购入库,PO-202305001,生产领用,2022-06-30,Active
INV0000144,2022-06,Material,M0123,RAW-AL-ALLOY,铝合金材料,WH005,原材料仓,BN230501-001,7729,3600.11,27825250.19,2023-01-27,96,采购入库,PO-202305001,生产领用,2022-06-30,Active
INV0000145,2022-06,Material,M0124,RAW-LIPO-CELL,锂聚合物电芯,WH005,原材料仓,BN230501-001,5683,1017.4,5781884.2,2023-01-29,77,采购入库,PO-202305001,生产领用,2022-06-30,Active
INV0000146,2022-06,Material,M0125,RAW-FR4-CCL,FR4覆铜板,WH005,原材料仓,BN230501-001,5902,4582.67,27046918.34,2023-01-29,103,采购入库,PO-202305001,生产领用,2022-06-30,Active
INV0000147,2022-07,Product,P0001,UAV-XF-BASIC,旋风基础版整机,WH001,中央成品仓,FG230501-001,809,38398.46,31064354.14,2023-04-30,1,生产入库,工序完工-总装线,销售出库,2022-07-31,Active
INV0000148,2022-07,Product,P0002,UAV-XF-BASIC-PLUS,旋风增强版整机,WH001,中央成品仓,FG230501-001,3929,35647.52,140059106.08,2023-04-27,1,生产入库,工序完工-总装线,销售出库,2022-07-31,Active
INV0000149,2022-07,Product,P0003,UAV-XF-PRO-A,巡风摄影版整机,WH001,中央成品仓,FG230501-001,3797,6390.04,24262981.88,2023-04-17,19,生产入库,工序完工-总装线,销售出库,2022-07-31,Active
INV0000150,2022-07,Product,P0004,UAV-XF-PRO-B,巡风探索版整机,WH001,中央成品仓,FG230501-001,6732,27020.71,181903419.72,2023-04-23,5,生产入库,工序完工-总装线,销售出库,2022-07-31,Active
INV0000151,2022-07,Product,P0005,UAV-XF-PRO-C,巡风全能版整机,WH001,中央成品仓,FG230501-001,3239,36370.37,117803628.43,2023-04-24,1,生产入库,工序完工-总装线,销售出库,2022-07-31,Active
INV0000152,2022-07,Product,P0006,UAV-JF-ENT-AG,极风农业版整机,WH001,中央成品仓,FG230501-001,5115,15432.94,78939488.1,2023-04-17,15,生产入库,工序完工-总装线,销售出库,2022-07-31,Active
INV0000153,2022-07,Product,P0007,UAV-JF-ENT-SV,极风测绘版整机,WH001,中央成品仓,FG230501-001,2401,43464.75,104358864.75,2023-04-05,19,生产入库,工序完工-总装线,销售出库,2022-07-31,Active
INV0000154,2022-07,Product,P0008,UAV-JF-ENT-SC,极风安防版整机,WH001,中央成品仓,FG230501-001,1139,37970.05,43247886.95,2023-04-25,1,生产入库,工序完工-总装线,销售出库,2022-07-31,Active
INV0000155,2022-07,Product,P0009,UAV-BF-IND-H20,霸风20L植保无人机,WH001,中央成品仓,FG230501-001,2799,14840.19,41537691.81,2023-04-26,1,生产入库,工序完工-总装线,销售出库,2022-07-31,Active
INV0000156,2022-07,Product,P0010,UAV-BF-IND-H30,霸风30L植保无人机,WH001,中央成品仓,FG230501-001,3364,9259.1,31147612.4,2023-04-27,13,生产入库,工序完工-总装线,销售出库,2022-07-31,Active
INV0000157,2022-07,Material,M0001,ASSY-BODY-PLA-01,入门塑料机身总成,WH001,中央成品仓,FG230501-001,172,20302.38,3492009.36,2023-04-03,17,生产入库,工序完工-机身生产线,生产领用,2022-07-31,Active
INV0000158,2022-07,Material,M0010,ASSY-BODY-CF-01,碳纤维机身总成,WH001,中央成品仓,FG230501-001,136,37246.45,5065517.2,2023-04-29,14,生产入库,工序完工-机身生产线,生产领用,2022-07-31,Active
INV0000159,2022-07,Material,M0020,ASSY-BODY-IND-01,工业级强化机身总成,WH001,中央成品仓,FG230501-001,208,21710.36,4515754.88,2023-04-01,18,生产入库,工序完工-机身生产线,生产领用,2022-07-31,Active
INV0000160,2022-07,Material,M0002,ASSY-FC-BASIC,基础飞控总成,WH001,中央成品仓,FG230501-001,240,33679.76,8083142.4,2023-04-04,15,生产入库,工序完工-飞控组装线,生产领用,2022-07-31,Active
INV0000161,2022-07,Material,M0011,ASSY-FC-ADV,高级飞控总成,WH001,中央成品仓,FG230501-001,168,37434.78,6289043.04,2023-04-24,17,生产入库,工序完工-飞控组装线,生产领用,2022-07-31,Active
INV0000162,2022-07,Material,M0021,ASSY-FC-RTK,RTK高精度飞控总成,WH001,中央成品仓,FG230501-001,103,39627.21,4081602.63,2023-04-23,1,生产入库,工序完工-飞控组装线,生产领用,2022-07-31,Active
INV0000163,2022-07,Material,M0004,ASSY-PWR-STD,标准动力系统总成,WH001,中央成品仓,FG230501-001,192,14823.0,2846016.0,2023-04-03,41,生产入库,工序完工-动力总成线,生产领用,2022-07-31,Active
INV0000164,2022-07,Material,M0013,ASSY-PWR-EFF,高效动力系统总成,WH001,中央成品仓,FG230501-001,142,25489.17,3619462.14,2023-04-22,4,生产入库,工序完工-动力总成线,生产领用,2022-07-31,Active
INV0000165,2022-07,Material,M0023,ASSY-PWR-TQ,高扭矩动力系统总成,WH001,中央成品仓,FG230501-001,280,21359.76,5980732.8,2023-04-25,5,生产入库,工序完工-动力总成线,生产领用,2022-07-31,Active
INV0000166,2022-07,Material,M0024,ASSY-BAT-DUAL,双电池冗余系统,WH001,中央成品仓,FG230501-001,193,36483.07,7041232.51,2023-04-22,1,生产入库,工序完工-电池PACK线,生产领用,2022-07-31,Active
INV0000167,2022-07,Material,M0019,VIRT-CAM-SEL,相机配置选择件,WH001,中央成品仓,FG230501-001,263,30837.17,8110175.71,2023-04-28,12,生产入库,工序完工-总装线,生产领用,2022-07-31,Active
INV0000168,2022-07,Material,M0001,ASSY-BODY-PLA-01,入门塑料机身总成,WH002,电子材料仓,BN230501-001,3219,5053.48,16267152.12,2023-03-21,42,采购入库,PO-202305001,生产领用,2022-07-31,Active
INV0000169,2022-07,Material,M0002,ASSY-FC-BASIC,基础飞控总成,WH002,电子材料仓,BN230501-001,3357,1099.14,3689812.98,2023-02-12,68,采购入库,PO-202305001,生产领用,2022-07-31,Active
INV0000170,2022-07,Material,M0003,PART-CAM-FIX-12MP,1200万像素固定相机,WH002,电子材料仓,BN230501-001,903,4050.78,3657854.34,2023-01-16,104,采购入库,PO-202305001,生产领用,2022-07-31,Active
INV0000171,2022-07,Material,M0004,ASSY-PWR-STD,标准动力系统总成,WH002,电子材料仓,BN230501-001,3626,3953.07,14333831.82,2023-04-20,13,采购入库,PO-202305001,生产领用,2022-07-31,Active
INV0000172,2022-07,Material,M0005,PART-BAT-2S-3000,标准智能电池2S3000mAh,WH003,配件仓,BN230501-001,1330,1080.65,1437264.5,2023-04-16,4,采购入库,PO-202305001,生产领用,2022-07-31,Active
INV0000173,2022-07,Material,M0006,PART-RC-BASIC,基础遥控器,WH003,配件仓,BN230501-001,4784,3615.26,17295403.84,2023-01-02,106,采购入库,PO-202305001,生产领用,2022-07-31,Active
INV0000174,2022-07,Material,M0007,PART-CAM-FIX-20MP,2000万像素固定相机,WH002,电子材料仓,BN230501-001,575,1961.34,1127770.5,2023-02-20,84,采购入库,PO-202305001,生产领用,2022-07-31,Active
INV0000175,2022-07,Material,M0008,PART-BAT-3S-4000,增强智能电池3S4000mAh,WH003,配件仓,BN230501-001,1110,747.25,829447.5,2023-02-25,59,采购入库,PO-202305001,生产领用,2022-07-31,Active
INV0000176,2022-07,Material,M0009,PART-RC-ADV,高级遥控器,WH003,配件仓,BN230501-001,2214,2809.79,6220875.06,2023-01-19,99,采购入库,PO-202305001,生产领用,2022-07-31,Active
INV0000177,2022-07,Material,M0010,ASSY-BODY-CF-01,碳纤维机身总成,WH002,电子材料仓,BN230501-001,2456,2181.9,5358746.4,2023-02-09,86,采购入库,PO-202305001,生产领用,2022-07-31,Active
INV0000178,2022-07,Material,M0011,ASSY-FC-ADV,高级飞控总成,WH002,电子材料仓,BN230501-001,2938,1149.21,3376378.98,2023-03-09,41,采购入库,PO-202305001,生产领用,2022-07-31,Active
INV0000179,2022-07,Material,M0012,PART-CAM-GIMBAL-1INCH,1英寸三轴云台相机,WH002,电子材料仓,BN230501-001,1198,2410.34,2887587.32,2023-02-18,68,采购入库,PO-202305001,生产领用,2022-07-31,Active
INV0000180,2022-07,Material,M0013,ASSY-PWR-EFF,高效动力系统总成,WH002,电子材料仓,BN230501-001,3894,579.59,2256923.46,2023-01-04,106,采购入库,PO-202305001,生产领用,2022-07-31,Active
INV0000181,2022-07,Material,M0014,PART-BAT-4S-5200,高容智能电池4S5200mAh,WH003,配件仓,BN230501-001,1471,3378.85,4970288.35,2023-01-13,94,采购入库,PO-202305001,生产领用,2022-07-31,Active
INV0000182,2022-07,Material,M0015,PART-RC-PRO,专业遥控器,WH003,配件仓,BN230501-001,3980,1909.06,7598058.8,2023-03-06,46,采购入库,PO-202305001,生产领用,2022-07-31,Active
INV0000183,2022-07,Material,M0016,PART-AVOID-VISION,视觉避障系统,WH002,电子材料仓,BN230501-001,4840,1203.58,5825327.2,2023-02-16,84,采购入库,PO-202305001,生产领用,2022-07-31,Active
INV0000184,2022-07,Material,M0017,PART-CAM-ZOOM,变焦相机模组,WH002,电子材料仓,BN230501-001,822,3406.09,2799805.98,2023-04-23,1,采购入库,PO-202305001,生产领用,2022-07-31,Active
INV0000185,2022-07,Material,M0018,PART-AVOID-ENHANCED,增强避障系统（视觉+红外）,WH002,电子材料仓,BN230501-001,3025,2789.54,8438358.5,2023-01-01,116,采购入库,PO-202305001,生产领用,2022-07-31,Active
INV0000186,2022-07,Material,M0019,VIRT-CAM-SEL,相机配置选择件,WH002,电子材料仓,BN230501-001,2155,1724.86,3717073.3,2023-02-01,99,采购入库,PO-202305001,生产领用,2022-07-31,Active
INV0000187,2022-07,Material,M0020,ASSY-BODY-IND-01,工业级强化机身总成,WH002,电子材料仓,BN230501-001,3283,2202.34,7230282.22,2023-04-04,27,采购入库,PO-202305001,生产领用,2022-07-31,Active
INV0000188,2022-07,Material,M0021,ASSY-FC-RTK,RTK高精度飞控总成,WH002,电子材料仓,BN230501-001,4329,3573.26,15468642.54,2023-01-02,111,采购入库,PO-202305001,生产领用,2022-07-31,Active
INV0000189,2022-07,Material,M0022,PART-CAM-FPV,FPV图传相机,WH002,电子材料仓,BN230501-001,1109,858.86,952475.74,2023-01-17,99,采购入库,PO-202305001,生产领用,2022-07-31,Active
INV0000190,2022-07,Material,M0023,ASSY-PWR-TQ,高扭矩动力系统总成,WH002,电子材料仓,BN230501-001,5522,3243.7,17911711.4,2023-01-03,118,采购入库,PO-202305001,生产领用,2022-07-31,Active
INV0000191,2022-07,Material,M0024,ASSY-BAT-DUAL,双电池冗余系统,WH003,配件仓,BN230501-001,3659,3019.46,11048204.14,2023-02-19,70,采购入库,PO-202305001,生产领用,2022-07-31,Active
INV0000192,2022-07,Material,M0025,PART-RC-IND,工业遥控器,WH003,配件仓,BN230501-001,3146,822.23,2586735.58,2023-01-17,112,采购入库,PO-202305001,生产领用,2022-07-31,Active
INV0000193,2022-07,Material,M0026,PART-SPRAYER-16L,16升智能喷洒系统,WH003,配件仓,BN230501-001,5201,4780.95,24865720.95,2023-02-16,76,采购入库,PO-202305001,生产领用,2022-07-31,Active
INV0000194,2022-07,Material,M0027,PART-RADAR-ALT,雷达测高仪,WH002,电子材料仓,BN230501-001,3128,112.07,350554.96,2023-02-21,64,采购入库,PO-202305001,生产领用,2022-07-31,Active
INV0000195,2022-07,Material,M0028,PART-CAM-SURVEY-42MP,4200万像素测绘相机,WH002,电子材料仓,BN230501-001,947,4950.85,4688454.95,2023-01-02,120,采购入库,PO-202305001,生产领用,2022-07-31,Active
INV0000196,2022-07,Material,M0029,PART-LIDAR,激光雷达模块,WH002,电子材料仓,BN230501-001,4456,297.6,1326105.6,2023-03-25,45,采购入库,PO-202305001,生产领用,2022-07-31,Active
INV0000197,2022-07,Material,M0030,PART-CAM-THERMAL,红外热成像相机,WH002,电子材料仓,BN230501-001,1071,443.63,475127.73,2023-04-14,11,采购入库,PO-202305001,生产领用,2022-07-31,Active
INV0000198,2022-07,Material,M0031,PART-CAM-ZOOM-30X,30倍变焦可见光相机,WH002,电子材料仓,BN230501-001,937,5131.01,4807756.37,2023-04-16,2,采购入库,PO-202305001,生产领用,2022-07-31,Active
INV0000199,2022-07,Material,M0032,PART-SPOTLIGHT-50W,50W强光照明灯,WH002,电子材料仓,BN230501-001,2694,656.08,1767479.52,2023-04-08,17,采购入库,PO-202305001,生产领用,2022-07-31,Active
INV0000200,2022-07,Material,M0033,PART-FRAME-HEX-CF,六轴碳纤维机架,WH002,电子材料仓,BN230501-001,2791,828.58,2312566.78,2023-02-13,69,采购入库,PO-202305001,生产领用,2022-07-31,Active
INV0000201,2022-07,Material,M0034,PART-BAT-12S-16000,12S16000mAh工业电池,WH003,配件仓,BN230501-001,1257,2209.42,2777240.94,2023-02-06,82,采购入库,PO-202305001,生产领用,2022-07-31,Active
INV0000202,2022-07,Material,M0035,PART-SPRAYER-20L,20升智能喷洒系统,WH003,配件仓,BN230501-001,3087,3690.15,11391493.05,2023-02-14,85,采购入库,PO-202305001,生产领用,2022-07-31,Active
INV0000203,2022-07,Material,M0036,PART-FRAME-HEX-CF-HD,六轴重载碳纤维机架,WH002,电子材料仓,BN230501-001,4770,1637.05,7808728.5,2023-01-23,90,采购入库,PO-202305001,生产领用,2022-07-31,Active
INV0000204,2022-07,Material,M0037,PART-MOTOR-5010-PRO,5010重载无刷电机,WH004,机电仓,BN230501-001,2786,1837.15,5118299.9,2023-01-31,97,采购入库,PO-202305001,生产领用,2022-07-31,Active
INV0000205,2022-07,Material,M0038,PART-ESC-60A,60A电调,WH004,机电仓,BN230501-001,3607,623.11,2247557.77,2023-02-26,49,采购入库,PO-202305001,生产领用,2022-07-31,Active
INV0000206,2022-07,Material,M0039,PART-PROP-3016-CF,3016碳纤螺旋桨,WH004,机电仓,BN230501-001,2266,116.33,263603.78,2023-03-12,57,采购入库,PO-202305001,生产领用,2022-07-31,Active
INV0000207,2022-07,Material,M0040,PART-BAT-12S-22000,12S22000mAh重载电池,WH003,配件仓,BN230501-001,1079,1137.81,1227696.99,2023-02-08,69,采购入库,PO-202305001,生产领用,2022-07-31,Active
INV0000208,2022-07,Material,M0041,PART-SPRAYER-30L,30升智能喷洒系统,WH003,配件仓,BN230501-001,1984,309.31,613671.04,2023-02-03,97,采购入库,PO-202305001,生产领用,2022-07-31,Active
INV0000209,2022-07,Material,M0042,COMP-FRAME-PLA,塑料机身框架,WH002,电子材料仓,BN230501-001,2865,4312.24,12354567.6,2023-04-20,10,采购入库,PO-202305001,生产领用,2022-07-31,Active
INV0000210,2022-07,Material,M0043,COMP-COVER-PLA-UP,塑料上盖,WH002,电子材料仓,BN230501-001,2986,1413.69,4221278.34,2023-03-25,34,采购入库,PO-202305001,生产领用,2022-07-31,Active
INV0000211,2022-07,Material,M0044,COMP-COVER-PLA-DN,塑料下盖,WH002,电子材料仓,BN230501-001,3388,646.72,2191087.36,2023-02-14,67,采购入库,PO-202305001,生产领用,2022-07-31,Active
INV0000212,2022-07,Material,M0045,COMP-LG-PLA,塑料起落架,WH002,电子材料仓,BN230501-001,5111,2933.07,14990920.77,2023-02-10,92,采购入库,PO-202305001,生产领用,2022-07-31,Active
INV0000213,2022-07,Material,M0046,PART-SCREW-M3-10,M3x10螺钉,WH002,电子材料仓,BN230501-001,3761,4079.99,15344842.39,2023-02-23,78,采购入库,PO-202305001,生产领用,2022-07-31,Active
INV0000214,2022-07,Material,M0047,PART-DAMPER-SOFT,减震球,WH002,电子材料仓,BN230501-001,2144,3161.59,6778448.96,2023-04-12,26,采购入库,PO-202305001,生产领用,2022-07-31,Active
INV0000215,2022-07,Material,M0048,COMP-FRAME-CF,碳纤维机身框架,WH002,电子材料仓,BN230501-001,2314,2379.98,5507273.72,2023-03-03,62,采购入库,PO-202305001,生产领用,2022-07-31,Active
INV0000216,2022-07,Material,M0049,COMP-ARM-CF-TUBE,碳纤维机臂管,WH002,电子材料仓,BN230501-001,4149,3203.38,13290823.62,2023-01-28,78,采购入库,PO-202305001,生产领用,2022-07-31,Active
INV0000217,2022-07,Material,M0050,COMP-MOTOR-MOUNT-AL,铝合金电机座,WH004,机电仓,BN230501-001,4704,1959.15,9215841.6,2023-04-17,25,采购入库,PO-202305001,生产领用,2022-07-31,Active
INV0000218,2022-07,Material,M0051,COMP-LG-CF,碳纤维起落架,WH002,电子材料仓,BN230501-001,3733,558.65,2085440.45,2023-01-04,129,采购入库,PO-202305001,生产领用,2022-07-31,Active
INV0000219,2022-07,Material,M0052,PART-SCREW-M3-12,M3x12螺钉,WH002,电子材料仓,BN230501-001,3008,2171.99,6533345.92,2023-02-15,83,采购入库,PO-202305001,生产领用,2022-07-31,Active
INV0000220,2022-07,Material,M0053,PART-DAMPER-MED,中等硬度减震球,WH002,电子材料仓,BN230501-001,4139,2288.8,9473343.2,2023-03-20,33,采购入库,PO-202305001,生产领用,2022-07-31,Active
INV0000221,2022-07,Material,M0054,COMP-FRAME-CF-IND,工业级碳纤维框架,WH002,电子材料仓,BN230501-001,2980,2112.03,6293849.4,2023-04-15,20,采购入库,PO-202305001,生产领用,2022-07-31,Active
INV0000222,2022-07,Material,M0055,COMP-ARM-CF-TUBE-HD,加强型碳纤维机臂,WH002,电子材料仓,BN230501-001,5135,518.16,2660751.6,2023-02-13,65,采购入库,PO-202305001,生产领用,2022-07-31,Active
INV0000223,2022-07,Material,M0056,COMP-MOTOR-MOUNT-AL-HD,重载铝合金电机座,WH004,机电仓,BN230501-001,3429,4181.08,14336923.32,2023-02-14,83,采购入库,PO-202305001,生产领用,2022-07-31,Active
